Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 2127,4248491.896,8.253550147060519e-05,0.8949735246981915,0.20031380753138076
Empresa 4227,4245386.3834,8.247517064121002e-05,0.8950559998688327,0.20044456066945607
Empresa 951,4244468.5086,8.24573390767962e-05,0.8951384572079094,0.20057531380753138
Empresa 4863,4243579.2562,8.244006356007999e-05,0.8952208972714695,0.2007060669456067
Empresa 3383,4240773.9762,8.238556535289654e-05,0.8953032828368224,0.200836820083682
Empresa 2544,4227621.1112,8.213004449158285e-05,0.8953854128813139,0.20096757322175732
Empresa 6248,4224008.5478,8.205986318039943e-05,0.8954674727444943,0.20109832635983263
Empresa 2051,4217687.5898,8.193706585582508e-05,0.8955494098103501,0.20122907949790794
Empresa 2678,4211856.238600001,8.182378012824813e-05,0.8956312335904784,0.20135983263598325
Empresa 2955,4207608.446599999,8.174125822366523e-05,0.895712974848702,0.20149058577405857
Empresa 4920,4194831.5354,8.149304102119623e-05,0.8957944678897233,0.20162133891213388
Empresa 6464,4193059.6522000004,8.145861862566406e-05,0.8958759265083489,0.2017520920502092
Empresa 4306,4192200.6242,8.144193027871815e-05,0.8959573684386276,0.20188284518828453
Empresa 5860,4189944.5454,8.139810140963393e-05,0.8960387665400372,0.20201359832635984
Empresa 1575,4189534.202,8.139012966363011e-05,0.8961201566697009,0.20214435146443516
Empresa 4770,4185741.6628,8.131645196048711e-05,0.8962014731216614,0.20227510460251047
Empresa 5323,4182067.3334,8.124507072050341e-05,0.8962827181923819,0.20240585774058578
Empresa 6850,4181710.7816,8.123814398453836e-05,0.8963639563363665,0.2025366108786611
Empresa 5914,4181027.1548,8.122486315874465e-05,0.8964451811995252,0.2026673640167364
Empresa 5231,4179756.6442,8.12001809345433e-05,0.8965263813804597,0.20279811715481172
Empresa 5591,4179640.9264,8.119793288349699e-05,0.8966075793133432,0.20292887029288703
Empresa 3352,4173429.7766,8.107726880410102e-05,0.8966886565821474,0.20305962343096234
Empresa 2869,4169645.7992000002,8.100375743114619e-05,0.8967696603395785,0.20319037656903766
Empresa 1470,4168453.484,8.098059430988998e-05,0.8968506409338884,0.20332112970711297
Empresa 2625,4163412.3994,8.088266110074147e-05,0.8969315235949892,0.20345188284518828
Empresa 4323,4162036.228,8.085592620294976e-05,0.8970123795211922,0.2035826359832636
Empresa 329,4161377.7882000003,8.084313468529796e-05,0.8970932226558774,0.2037133891213389
Empresa 5379,4159907.4904000005,8.081457119283883e-05,0.8971740372270702,0.20384414225941422
Empresa 3095,4156867.6954,8.07555170600231e-05,0.8972547927441302,0.20397489539748953
Empresa 5543,4156445.3192,8.074731155267376e-05,0.897335540055683,0.20410564853556484
Empresa 4529,4150302.023,8.062796566595409e-05,0.8974161680213489,0.20423640167364016
Empresa 4182,4148200.7152,8.058714353488674e-05,0.8974967551648838,0.20436715481171547
Empresa 2574,4144613.677,8.051745810206057e-05,0.8975772726229859,0.2044979079497908
Empresa 6741,4141010.2984,8.044745522409358e-05,0.89765772007821,0.20462866108786612
Empresa 5362,4140504.2444,8.043762410715052e-05,0.8977381577023171,0.20475941422594143
Empresa 2642,4123711.4218,8.011138974721145e-05,0.8978182690920643,0.20489016736401675
Empresa 282,4122965.0678,8.009689031937386e-05,0.8978983659823837,0.20502092050209206
Empresa 5774,4118929.2204,8.001848586499996e-05,0.8979783844682487,0.20515167364016737
Empresa 6948,4118410.6352,8.000841130428877e-05,0.898058392879553,0.20528242677824268
Empresa 5418,4117467.7514,7.999009388974109e-05,0.8981383829734427,0.205413179916318
Empresa 5110,4117286.2626,7.99865681047129e-05,0.8982183695415474,0.2055439330543933
Empresa 2322,4115395.333,7.99498329933835e-05,0.8982983193745409,0.20567468619246862
Empresa 7184,4114880.5392000005,7.993983208824422e-05,0.8983782592066291,0.20580543933054393
Empresa 6347,4112203.7751999996,7.98878305628873e-05,0.898458147037192,0.20593619246861924
Empresa 358,4107045.3352,7.978761748901822e-05,0.898537934654681,0.20606694560669456
Empresa 977,4105799.7624,7.976341973174748e-05,0.8986176980744127,0.20619769874476987
Empresa 377,4105537.0878,7.975831674923855e-05,0.8986974563911619,0.20632845188284518
Empresa 2978,4094694.4492000006,7.9547676683064e-05,0.898777004067845,0.2064592050209205
Empresa 5313,4092882.872,7.95124831517322e-05,0.8988565165509967,0.2065899581589958
Empresa 2433,4092143.727,7.949812377322145e-05,0.8989360146747699,0.20672071129707112
Empresa 2466,4091959.675,7.949454819287706e-05,0.8990155092229628,0.20685146443514643
Empresa 2738,4082258.4080000003,7.930608156604906e-05,0.8990948153045288,0.20698221757322174
Empresa 3418,4072634.5888,7.911911951853232e-05,0.8991739344240474,0.20711297071129708
Empresa 267,4069706.8092,7.906224151019507e-05,0.8992529966655576,0.2072437238493724
Empresa 1850,4064500.6296,7.896110099856161e-05,0.8993319577665562,0.2073744769874477
Empresa 3453,4059202.9402,7.885818272497936e-05,0.8994108159492812,0.20750523012552302
Empresa 1990,4052614.466,7.873018836007657e-05,0.8994895461376412,0.20763598326359833
Empresa 355,4051420.8158,7.870699930375985e-05,0.899568253136945,0.20776673640167365
Empresa 6497,4042741.9096000004,7.85383940920828e-05,0.8996467915310371,0.20789748953974896
Empresa 7356,4040187.5562,7.848877063887564e-05,0.899725280301676,0.20802824267782427
Empresa 1239,4036239.3026,7.841206787027298e-05,0.8998036923695463,0.20815899581589958
Empresa 6664,4031952.9736,7.832879730694296e-05,0.8998820211668532,0.2082897489539749
Empresa 7548,4026955.1074,7.823170370215384e-05,0.8999602528705554,0.2084205020920502
Empresa 4931,4022961.98,7.815412916971674e-05,0.900038406999725,0.20855125523012552
Empresa 987,4019020.3124,7.807755434741268e-05,0.9001164845540724,0.20868200836820083
Empresa 3801,4012975.2188,7.796011624374523e-05,0.9001944446703162,0.20881276150627615
Empresa 7579,4011029.4474,7.792231572012946e-05,0.9002723669860363,0.20894351464435146
Empresa 6116,4009857.4598000003,7.789954750339487e-05,0.9003502665335397,0.20907426778242677
Empresa 5299,4002141.7116,7.774965357338467e-05,0.9004280161871131,0.20920502092050208
Empresa 6431,4000557.0132,7.771886761913892e-05,0.9005057350547322,0.2093357740585774
Empresa 3942,3994664.43,7.760439233678586e-05,0.900583339447069,0.2094665271966527
Empresa 1007,3988650.4151999997,7.748755800132743e-05,0.9006608270050703,0.20959728033472802
Empresa 1016,3971636.2674000002,7.715702395415411e-05,0.9007379840290245,0.20972803347280336
Empresa 958,3966527.08,7.7057767711118e-05,0.9008150417967357,0.20985878661087867
Empresa 4947,3964492.54,7.701824267887771e-05,0.9008920600394146,0.20998953974895398
Empresa 3114,3963945.0832,7.700760722925758e-05,0.9009690676466439,0.2101202928870293
Empresa 2935,3961383.2894,7.69578392313131e-05,0.9010460254858752,0.2102510460251046
Empresa 5569,3959612.4208,7.692343654642692e-05,0.9011229489224216,0.21038179916317992
Empresa 4277,3952830.2292,7.679167883134152e-05,0.901199740601253,0.21051255230125523
Empresa 5298,3939978.2909999997,7.6542004078471e-05,0.9012762826053314,0.21064330543933055
Empresa 3402,3939441.9948,7.653158544595685e-05,0.9013528141907774,0.21077405857740586
Empresa 162,3932863.008,7.64037753928842e-05,0.9014292179661703,0.21090481171548117
Empresa 3192,3932774.6488,7.640205883767825e-05,0.9015056200250079,0.21103556485355648
Empresa 1315,3922019.5684,7.619311976567332e-05,0.9015818131447736,0.2111663179916318
Empresa 1266,3918187.6378,7.611867680534443e-05,0.9016579318215789,0.2112970711297071
Empresa 6416,3916436.2246000003,7.608465208074031e-05,0.9017340164736597,0.21142782426778242
Empresa 3633,3914547.9294,7.604796814793034e-05,0.9018100644418077,0.21155857740585773
Empresa 3508,3907013.1004000003,7.590158893732251e-05,0.901885966030745,0.21168933054393305
Empresa 364,3906474.508,7.589112569650425e-05,0.9019618571564415,0.21182008368200836
Empresa 2372,3900402.6788,7.577316820002469e-05,0.9020376303246416,0.21195083682008367
Empresa 2963,3900192.8702,7.576909224591255e-05,0.9021133994168875,0.21208158995815898
Empresa 3184,3885895.6076,7.549133915911513e-05,0.9021888907560466,0.2122123430962343
Empresa 4536,3884550.8888000003,7.546521529134937e-05,0.9022643559713379,0.21234309623430964
Empresa 3674,3883135.7354,7.543772308979032e-05,0.9023397936944277,0.21247384937238495
Empresa 1351,3880718.6734,7.539076679820757e-05,0.9024151844612259,0.21260460251046026
Empresa 5816,3875296.3661999996,7.528542757317548e-05,0.9024904698887991,0.21273535564853557
Empresa 3862,3866406.7614,7.511272911734596e-05,0.9025655826179164,0.21286610878661089
Empresa 2844,3859486.5308,7.497828971700227e-05,0.9026405609076334,0.2129968619246862
Empresa 1455,3858439.8374,7.495795559214816e-05,0.9027155188632257,0.2131276150627615
Empresa 5433,3856856.8478,7.492720283477989e-05,0.9027904460660604,0.21325836820083682
Empresa 5698,3852018.0958000002,7.483320034340457e-05,0.9028652792664038,0.21338912133891214
Empresa 2220,3850990.0568000004,7.481322861779619e-05,0.9029400924950216,0.21351987447698745
Empresa 3819,3845963.319,7.471557412409811e-05,0.9030148080691457,0.21365062761506276
Empresa 1703,3841131.776,7.462171168204961e-05,0.9030894297808277,0.21378138075313807
Empresa 3065,3835241.1152,7.450727374618372e-05,0.9031639370545739,0.21391213389121339
Empresa 4593,3835055.301,7.450366393155943e-05,0.9032384407185055,0.2140428870292887
Empresa 4130,3828010.8976,7.43668122247861e-05,0.9033128075307303,0.214173640167364
Empresa 6535,3827417.7126,7.435528841289277e-05,0.9033871628191432,0.21430439330543932
Empresa 3199,3824669.0188,7.430188950647478e-05,0.9034614647086497,0.21443514644351463
Empresa 7400,3816109.96,7.413561257163126e-05,0.9035356003212214,0.21456589958158995
Empresa 4099,3813585.742,7.408657455919035e-05,0.9036096868957806,0.21469665271966526
Empresa 1054,3813335.5808,7.408171467464875e-05,0.9036837686104552,0.21482740585774057
Empresa 6138,3812830.0785999997,7.40718942775307e-05,0.9037578405047327,0.2149581589958159
Empresa 6778,3811332.3510000003,7.404279790602799e-05,0.9038318833026387,0.21508891213389122
Empresa 5834,3810951.3064,7.40353953481525e-05,0.9039059186979869,0.21521966527196654
Empresa 3452,3810506.1462000003,7.40267472157702e-05,0.9039799454452027,0.21535041841004185
Empresa 4156,3809969.2804,7.401631751763021e-05,0.9040539617627202,0.21548117154811716
Empresa 4140,3809343.3789999997,7.40041581238536e-05,0.9041279659208441,0.21561192468619247
Empresa 6001,3801626.8298,7.385424863280709e-05,0.9042018201694769,0.2157426778242678
Empresa 1061,3800823.231,7.383863710957421e-05,0.9042756588065864,0.2158734309623431
Empresa 5363,3800773.8894,7.38376785497372e-05,0.9043494964851362,0.2160041841004184
Empresa 6424,3796262.0878,7.375002772758487e-05,0.9044232465128638,0.21613493723849372
Empresa 6903,3794466.4416,7.371514368797536e-05,0.9044969616565517,0.21626569037656904
Empresa 5804,3794215.5150000006,7.371026893399906e-05,0.9045706719254857,0.21639644351464435
Empresa 3277,3793572.1162,7.369776961802917e-05,0.9046443696951038,0.21652719665271966
Empresa 369,3792481.0652,7.3676573757564e-05,0.9047180462688613,0.21665794979079497
Empresa 7538,3791779.14,7.36629374485407e-05,0.9047917092063099,0.21678870292887029
Empresa 1056,3791668.691,7.366079175453326e-05,0.9048653699980644,0.2169194560669456
Empresa 7588,3791116.98,7.365007365852024e-05,0.904939020071723,0.2170502092050209
Empresa 3628,3789319.4114,7.361515227242356e-05,0.9050126352239954,0.21718096234309622
Empresa 2998,3787273.0522,7.357539762844742e-05,0.9050862106216239,0.21731171548117154
Empresa 5713,3784722.5792,7.35258495598162e-05,0.9051597364711836,0.21744246861924685
Empresa 5955,3783891.7642,7.35097093071494e-05,0.9052332461804908,0.2175732217573222
Empresa 3980,3779010.8439999996,7.341488761366227e-05,0.9053066610681045,0.2177039748953975
Empresa 3338,3777835.8304000003,7.33920606107905e-05,0.9053800531287153,0.2178347280334728
Empresa 5259,3776260.566,7.336145793097246e-05,0.9054534145866463,0.21796548117154813
Empresa 6029,3770564.1210000003,7.325079302771175e-05,0.905526665379674,0.21809623430962344
Empresa 5669,3770162.1436,7.324298380808723e-05,0.905599908363482,0.21822698744769875
Empresa 6397,3769809.6146,7.323613522310457e-05,0.9056731444987052,0.21835774058577406
Empresa 277,3766581.4778,7.317342217194997e-05,0.9057463179208771,0.21848849372384938
Empresa 7180,3762457.0398,7.309329666695962e-05,0.9058194112175441,0.2186192468619247
Empresa 2413,3760324.8312,7.305187422569131e-05,0.9058924630917697,0.21875
Empresa 2871,3758534.7029999997,7.301709738433196e-05,0.9059654801891541,0.2188807531380753
Empresa 2946,3757273.9646,7.299260500477365e-05,0.9060384727941589,0.21901150627615062
Empresa 7261,3757201.7678,7.299120243670045e-05,0.9061114639965956,0.21914225941422594
Empresa 6794,3755203.7,7.295238595031372e-05,0.9061844163825459,0.21927301255230125
Empresa 7527,3753037.1196,7.291029576768708e-05,0.9062573266783136,0.21940376569037656
Empresa 4743,3752105.5744000003,7.289219862825346e-05,0.9063302188769419,0.21953451882845187
Empresa 1395,3750519.185,7.286137982293105e-05,0.9064030802567649,0.2196652719665272
Empresa 7432,3748608.7822000002,7.28242664055188e-05,0.9064759045231704,0.2197960251046025
Empresa 6531,3739933.0444,7.265572274638538e-05,0.9065485602459168,0.2199267782426778
Empresa 2801,3738262.0160000003,7.262325965822568e-05,0.906621183505575,0.22005753138075315
Empresa 4546,3737484.9748,7.260816406979683e-05,0.9066937916696448,0.22018828451882846
Empresa 6837,3737313.6676000003,7.260483608283025e-05,0.9067663965057277,0.22031903765690378
Empresa 3234,3736883.1924,7.259647323611372e-05,0.9068389929789638,0.2204497907949791
Empresa 3332,3734823.6434000004,7.255646235373959e-05,0.9069115494413175,0.2205805439330544
Empresa 4206,3732950.7808000003,7.25200782302293e-05,0.9069840695195477,0.22071129707112971
